index;Rental_state;Start;End;Revenue;Distance;duration_minute;revenue_minute;revenue_km;car_id;accum_distance;battery_left;Running_revenue;Running_Minutes;minutes_until_breakeven;;
38581;RED;24/01/2017 08:06:27;24/01/2017 08:33:13;5,45;8;26,76821667;0,203599667;0,68125;1;128;36;;;-540;;
90936;RED;24/01/2017 08:34:07;24/01/2017 09:09:41;6,81;8;35,5639;0,191486311;0,85125;1;136;32;;;-540;;
49448;RED;24/01/2017 09:15:06;24/01/2017 09:40:04;6,51;17;24,96003333;0,260816959;0,382941176;1;153;23,5;;;-540;;
57481;RED;24/01/2017 11:56:29;24/01/2017 12:08:25;2,42;3;11,93066667;0,202838623;0,806666667;1;156;22;;;-540;;
87049;RED;24/01/2017 12:09:14;24/01/2017 12:25:25;3,23;5;16,18028333;0,199625676;0,646;1;0;100;;;-540;;
73667;RED;24/01/2017 21:55:10;24/01/2017 22:03:19;1,61;4;8,15415;0,197445473;0,4025;1;4;98;;;-540;;
13715;RED;24/01/2017 22:06:33;24/01/2017 22:16:48;2,02;4;10,25586667;0,196960439;0,505;1;8;96;;;-540;;
50846;RED;24/01/2017 22:17:05;24/01/2017 22:38:06;4,15;8;21,00585;0,197564012;0,51875;1;16;92;;;-540;;
14528;RED;24/01/2017 22:38:59;24/01/2017 23:10:31;6,17;10;31,52466667;0,195719754;0,617;1;26;87;;;-540;;
65967;RED;25/01/2017 07:42:28;25/01/2017 08:00:05;3,63;5;17,62348333;0,205975171;0,726;1;31;84,5;;;-540;;
80344;RED;25/01/2017 08:48:51;25/01/2017 08:58:59;2,02;2;10,12691667;0,199468413;1,01;1;33;83,5;;;-540;;
51814;RED;25/01/2017 18:03:48;25/01/2017 18:18:58;3,03;5;15,17205;0,199709334;0,606;1;38;81;;;-540;;
68017;RED;25/01/2017 19:24:40;25/01/2017 19:43:19;4,95;7;18,66045;0,265266915;0,707142857;1;45;77,5;;;-540;;
11530;RED;25/01/2017 19:57:38;25/01/2017 20:08:11;2,22;4;10,55403333;0,210346124;0,555;1;49;75,5;;;-540;;
11924;RED;25/01/2017 20:08:47;25/01/2017 20:20:27;3,13;2;11,67526667;0,268088095;1,565;1;51;74,5;;;-540;;
6789;RED;25/01/2017 20:26:27;25/01/2017 20:52:45;4,81;4;26,30001667;0,182889618;1,2025;1;55;72,5;;;-540;;
7724;RED;25/01/2017 21:00:10;25/01/2017 22:01:32;10,5;9;61,37228333;0,171087003;1,166666667;1;64;68;;;-540;;
21129;RED;25/01/2017 22:02:10;25/01/2017 22:10:43;1,61;4;8,55305;0,188236945;0,4025;1;68;66;;;-540;;
11292;RED;25/01/2017 22:20:50;25/01/2017 22:39:20;3,63;6;18,50256667;0,196188997;0,605;1;74;63;;;-540;;
71161;RED;26/01/2017 08:01:20;26/01/2017 09:03:10;14,6;16;61,84346667;0,236079909;0,9125;1;90;55;;;-540;;
30971;RED;26/01/2017 11:24:22;26/01/2017 11:33:59;2,61;3;9,60815;0,271644385;0,87;1;93;53,5;;;-540;;
73216;RED;26/01/2017 16:50:05;26/01/2017 16:58:47;2,57;2;8,695383333;0,295559138;1,285;1;95;52,5;;;-540;;
19759;RED;26/01/2017 17:12:05;26/01/2017 17:39:57;5,56;6;27,86345;0,199544565;0,926666667;1;101;49,5;;;-540;;
76680;RED;26/01/2017 17:53:10;26/01/2017 18:05:19;2,21;2;12,15476667;0,181821672;1,105;1;103;48,5;;;-540;;
49960;RED;26/01/2017 18:15:47;26/01/2017 18:30:14;2,74;3;14,45276667;0,189583079;0,913333333;1;106;47;;;-540;;
57009;RED;26/01/2017 18:38:05;26/01/2017 18:55:56;3,55;2;17,85295;0,198846689;1,775;1;108;46;;;-540;;
99353;RED;27/01/2017 00:22:54;27/01/2017 00:33:19;2,02;6;10,42263333;0,193808986;0,336666667;1;114;43;;;-540;;
59254;RED;27/01/2017 03:08:18;27/01/2017 03:21:22;2,62;6;13,06901667;0,200474149;0,436666667;1;120;40;;;-540;;
83372;RED;27/01/2017 03:37:00;27/01/2017 03:50:33;2,82;6;13,55455;0,20804822;0,47;1;126;37;;;-540;;
4091;RED;27/01/2017 07:38:13;27/01/2017 07:56:23;3,63;5;18,16916667;0,19978902;0,726;1;131;34,5;;;-540;;
72623;RED;27/01/2017 16:30:00;27/01/2017 17:36:38;11,59;6;66,6203;0,173970997;1,931666667;1;137;31,5;;;-540;;
70354;RED;27/01/2017 17:37:32;27/01/2017 18:52:59;15,97;13;75,46158333;0,211630863;1,228461538;1;150;25;;;-540;;
43146;RED;27/01/2017 19:29:31;27/01/2017 19:45:33;3,23;4;16,03945;0,201378476;0,8075;1;154;23;;;-540;;
8652;RED;27/01/2017 19:50:59;27/01/2017 19:58:35;1,61;2;7,605116667;0,211699579;0,805;1;156;22;;;-540;;
53746;RED;28/01/2017 08:34:04;28/01/2017 08:39:21;1,01;2;5,273233333;0,191533341;0,505;1;158;21;;;-540;;
47532;RED;28/01/2017 08:43:30;28/01/2017 09:00:47;3,43;8;17,2781;0,198517198;0,42875;1;0;100;;;-540;;
80684;RED;28/01/2017 18:30:19;28/01/2017 18:45:22;4,29;6;15,05318333;0,284989554;0,715;1;6;97;;;-540;;
14757;RED;28/01/2017 19:02:52;28/01/2017 19:31:20;5,48;10;28,47496667;0,192449742;0,548;1;16;92;;;-540;;
79910;RED;28/01/2017 19:48:22;28/01/2017 19:59:34;2,22;5;11,20795;0,198073689;0,444;1;21;89,5;;;-540;;
55984;RED;28/01/2017 23:49:49;29/01/2017 00:01:00;2,42;4;11,18895;0,216284817;0,605;1;25;87,5;;;-540;;
87333;RED;29/01/2017 00:38:50;29/01/2017 00:55:16;3,23;9;16,42353333;0,196669007;0,358888889;1;34;83;;;-540;;
44870;RED;29/01/2017 01:02:55;29/01/2017 01:10:27;1,41;3;7,53125;0,187219917;0,47;1;37;81,5;;;-540;;
78737;RED;29/01/2017 01:22:27;29/01/2017 01:26:21;1,04;2;3,886866667;0,267567707;0,52;1;39;80,5;;;-540;;
60178;RED;29/01/2017 01:32:00;29/01/2017 01:52:22;4,03;10;20,35763333;0,197960143;0,403;1;49;75,5;;;-540;;
2578;RED;29/01/2017 02:10:57;29/01/2017 02:23:53;2,62;6;12,94083333;0,202459914;0,436666667;1;55;72,5;;;-540;;
74495;RED;29/01/2017 02:28:43;29/01/2017 02:49:20;4,24;8;20,62463333;0,205579412;0,53;1;63;68,5;;;-540;;
3137;RED;29/01/2017 03:08:27;29/01/2017 03:21:18;2,62;5;12,85053333;0,203882589;0,524;1;68;66;;;-540;;
43962;RED;29/01/2017 03:30:52;29/01/2017 03:56:40;7,43;15;25,792;0,288073821;0,495333333;1;83;58,5;;;-540;;
75807;RED;29/01/2017 04:58:37;29/01/2017 05:19:54;4,44;11;21,29166667;0,20853229;0,403636364;1;94;53;;;-540;;
82053;RED;29/01/2017 17:16:24;29/01/2017 17:20:50;1,01;1;4,436333333;0,22766549;1,01;1;95;52,5;;;-540;;
7929;RED;29/01/2017 17:28:59;29/01/2017 17:39:53;2,87;4;10,89628333;0,263392564;0,7175;1;99;50,5;;;-540;;
10562;RED;29/01/2017 17:45:06;29/01/2017 18:00:00;3,03;7;14,90491667;0,203288624;0,432857143;1;106;47;;;-540;;
71425;RED;29/01/2017 18:01:20;29/01/2017 18:07:09;1,21;2;5,816733333;0,208020538;0,605;1;108;46;;;-540;;
19166;RED;29/01/2017 18:12:19;29/01/2017 19:05:30;10,68;8;53,17933333;0,200829896;1,335;1;116;42;;;-540;;
57477;RED;29/01/2017 19:08:06;29/01/2017 19:32:10;4,84;12;24,06755;0,201100652;0,403333333;1;128;36;;;-540;;
24441;RED;30/01/2017 07:32:00;30/01/2017 07:44:25;2,42;5;12,40551667;0,195074503;0,484;1;133;33,5;;;-540;;
51870;RED;30/01/2017 08:14:54;30/01/2017 08:21:01;1,21;1;6,120733333;0,19768873;1,21;1;134;33;;;-540;;
78771;RED;30/01/2017 08:21:10;30/01/2017 08:36:11;3,03;5;15,01981667;0,201733488;0,606;1;139;30,5;;;-540;;
28578;RED;30/01/2017 08:47:29;30/01/2017 09:04:23;3,43;5;16,90865;0,202854752;0,686;1;144;28;;;-540;;
35252;RED;30/01/2017 10:30:51;30/01/2017 10:41:07;2,22;2;10,25755;0,21642595;1,11;1;146;27;;;-540;;
84341;RED;30/01/2017 13:15:45;30/01/2017 13:34:12;5,14;5;18,44886667;0,2786079;1,028;1;151;24,5;;;-540;;
79051;RED;30/01/2017 13:52:08;30/01/2017 19:49:17;59,4;7;357,1516;0,166315929;8,485714286;1;158;21;;;-540;;
73451;RED;30/01/2017 19:56:10;30/01/2017 20:22:31;5,24;9;26,34076667;0,198931188;0,582222222;1;0;100;;;-540;;
99698;RED;31/01/2017 05:27:02;31/01/2017 05:35:37;1,82;6;8,575616667;0,212229636;0,303333333;1;6;97;;;-540;;
80380;RED;31/01/2017 15:01:30;31/01/2017 15:19:38;4,69;6;18,1322;0,258655872;0,781666667;1;12;94;;;-540;;
58541;RED;31/01/2017 15:29:37;31/01/2017 15:30:39;0;0;1,03085;0;0;1;12;94;;;-540;;
6934;RED;31/01/2017 15:33:52;31/01/2017 15:48:28;3,03;5;14,60371667;0,207481429;0,606;1;17;91,5;;;-540;;
91396;RED;31/01/2017 15:54:43;31/01/2017 16:19:27;6,89;6;24,74246667;0,278468598;1,148333333;1;23;88,5;;;-540;;
46222;RED;31/01/2017 18:40:14;31/01/2017 18:50:39;2,22;4;10,42051667;0,21304126;0,555;1;27;86,5;;;-540;;
92461;RED;31/01/2017 18:51:24;31/01/2017 19:03:32;2,54;3;12,12985;0,209400776;0,846666667;1;30;85;;;-540;;
74343;RED;31/01/2017 19:07:03;31/01/2017 19:32:22;5,04;23;25,3176;0,199071002;0,219130435;1;53;73,5;;;-540;;
97704;RED;31/01/2017 19:38:45;31/01/2017 20:00:15;4,44;8;21,49555;0,20655438;0,555;1;61;69,5;;;-540;;
95455;RED;31/01/2017 20:16:47;31/01/2017 20:24:14;1,41;2;7,450633333;0,189245657;0,705;1;63;68,5;;;-540;;
89869;RED;01/02/2017 06:55:06;01/02/2017 07:14:56;4,03;10;19,83733333;0,203152305;0,403;1;73;63,5;;;-540;;
31697;RED;01/02/2017 16:15:20;01/02/2017 16:27:00;2,42;4;11,67478333;0,207284361;0,605;1;77;61,5;;;-540;;
55143;RED;01/02/2017 16:30:19;01/02/2017 16:42:01;3,13;3;11,70128333;0,267492027;1,043333333;1;80;60;;;-540;;
95948;RED;01/02/2017 16:49:20;01/02/2017 17:07:12;3,63;8;17,8799;0,20302127;0,45375;1;88;56;;;-540;;
84684;RED;01/02/2017 18:08:59;01/02/2017 18:17:22;2,34;0;8,390883333;0,278874095;inf;1;88;56;;;-540;;
76163;RED;01/02/2017 21:42:20;01/02/2017 22:05:00;4,64;21;22,6536;0,204823957;0,220952381;1;109;45,5;;;-540;;
33800;RED;01/02/2017 22:08:32;01/02/2017 22:25:46;4,69;8;17,22086667;0,272344017;0,58625;1;117;41,5;;;-540;;
1310;RED;01/02/2017 22:55:00;01/02/2017 23:04:20;2,02;4;9,336366667;0,216358255;0,505;1;121;39,5;;;-540;;
63420;RED;02/02/2017 17:38:32;02/02/2017 17:53:41;3,91;5;15,15368333;0,258023077;0,782;1;126;37;;;-540;;
73034;RED;02/02/2017 18:06:12;02/02/2017 18:29:38;4,84;7;23,43603333;0,20651959;0,691428571;1;133;33,5;;;-540;;
99420;RED;02/02/2017 18:32:34;02/02/2017 18:42:59;2,22;4;10,4162;0,213129548;0,555;1;137;31,5;;;-540;;
85187;RED;02/02/2017 18:51:55;02/02/2017 19:06:48;3,71;5;14,88261667;0,24928412;0,742;1;142;29;;;-540;;
71979;RED;03/02/2017 07:28:17;03/02/2017 07:31:37;0,61;1;3,33705;0,182796182;0,61;1;143;28,5;;;-540;;
13775;RED;03/02/2017 07:34:43;03/02/2017 07:46:26;3,43;3;11,72796667;0,292463314;1,143333333;1;146;27;;;-540;;
91890;RED;03/02/2017 11:41:00;03/02/2017 12:57:48;14,47;18;76,79925;0,188413298;0,803888889;1;0;100;;;-540;;
47988;RED;03/02/2017 23:02:49;03/02/2017 23:11:36;1,61;4;8,769583333;0,18358911;0,4025;1;4;98;;;-540;;
5700;RED;03/02/2017 23:22:47;03/02/2017 23:51:07;7,29;6;28,33438333;0,257284583;1,215;1;10;95;;;-540;;
60243;RED;03/02/2017 23:51:40;04/02/2017 00:08:45;3,43;6;17,08098333;0,200808111;0,571666667;1;16;92;;;-540;;
23773;RED;04/02/2017 05:26:56;04/02/2017 05:35:16;1,82;4;8,330983333;0,218461606;0,455;1;20;90;;;-540;;
99609;RED;04/02/2017 11:33:37;04/02/2017 11:48:17;3,51;2;14,67178333;0,239234722;1,755;1;22;89;;;-540;;
89192;RED;04/02/2017 11:57:04;04/02/2017 12:08:04;3,14;4;10,9905;0,285701287;0,785;1;26;87;;;-540;;
30196;RED;04/02/2017 12:11:55;04/02/2017 12:16:31;0,81;1;4,6038;0,175941613;0,81;1;27;86,5;;;-540;;
65537;RED;04/02/2017 17:13:22;04/02/2017 17:33:58;4,24;9;20,60541667;0,205771136;0,471111111;1;36;82;;;-540;;
95785;RED;04/02/2017 17:35:12;04/02/2017 17:53:04;3,63;7;17,85775;0,203273089;0,518571429;1;43;78,5;;;-540;;
22158;RED;04/02/2017 19:17:58;04/02/2017 19:33:00;3,91;4;15,03585;0,260045159;0,9775;1;47;76,5;;;-540;;
78558;RED;04/02/2017 19:51:25;04/02/2017 19:58:42;2,08;2;7,2971;0,285044744;1,04;1;49;75,5;;;-540;;
53571;RED;04/02/2017 19:59:26;04/02/2017 20:03:57;1,04;2;4,52125;0,230024882;0,52;1;51;74,5;;;-540;;
75049;RED;04/02/2017 20:40:49;04/02/2017 20:52:43;3,13;4;11,91386667;0,262719072;0,7825;1;55;72,5;;;-540;;
61785;RED;04/02/2017 21:07:04;04/02/2017 22:01:18;10,05;18;54,23378333;0,18530885;0,558333333;1;73;63,5;;;-540;;
41662;RED;04/02/2017 22:39:41;04/02/2017 23:06:39;5,21;4;26,97998333;0,193106124;1,3025;1;77;61,5;;;-540;;
36034;RED;04/02/2017 23:49:40;05/02/2017 00:01:12;2,22;6;11,5459;0,192276046;0,37;1;83;58,5;;;-540;;
8108;RED;05/02/2017 00:03:00;05/02/2017 00:33:46;6,29;12;30,75691667;0,204506845;0,524166667;1;95;52,5;;;-540;;
52496;RED;05/02/2017 18:48:20;05/02/2017 19:05:41;3,63;7;17,33855;0,209360068;0,518571429;1;102;49;;;-540;;
82963;RED;05/02/2017 19:22:00;05/02/2017 19:28:53;1,82;3;6,886116667;0,264299908;0,606666667;1;105;47,5;;;-540;;
76653;RED;05/02/2017 19:30:35;05/02/2017 19:58:07;5,2;15;27,52091667;0,188947195;0,346666667;1;120;40;;;-540;;
89611;RED;05/02/2017 19:58:11;05/02/2017 20:11:25;2,62;5;13,23285;0,197992118;0,524;1;125;37,5;;;-540;;
76497;RED;06/02/2017 07:09:53;06/02/2017 07:27:26;3,63;6;17,54821667;0,206858627;0,605;1;131;34,5;;;-540;;
35224;RED;06/02/2017 07:35:19;06/02/2017 08:04:49;5,97;9;29,48896667;0,202448599;0,663333333;1;140;30;;;-540;;
42840;RED;06/02/2017 08:15:33;06/02/2017 08:41:32;5,24;10;25,97663333;0,201719751;0,524;1;150;25;;;-540;;
18968;RED;06/02/2017 08:41:58;06/02/2017 08:55:37;2,7;3;13,65513333;0,197727839;0,9;1;153;23,5;;;-540;;
28186;RED;06/02/2017 12:17:18;06/02/2017 12:17:56;0;0;0,63495;0;0;1;153;23,5;;;-540;;
24669;RED;06/02/2017 18:00:02;06/02/2017 18:18:15;3,63;13;18,22185;0,199211386;0,279230769;1;0;100;;;-540;;
15937;RED;07/02/2017 07:48:33;07/02/2017 07:59:20;2,22;3;10,76828333;0,206160994;0,74;1;3;98,5;;;-540;;
41761;RED;07/02/2017 07:59:49;07/02/2017 08:10:05;2,61;2;10,27005;0,25413703;1,305;1;5;97,5;;;-540;;
3402;RED;07/02/2017 08:21:27;07/02/2017 08:35:23;2,82;4;13,94213333;0,202264598;0,705;1;9;95,5;;;-540;;
3847;RED;07/02/2017 08:38:43;07/02/2017 09:07:42;5,85;9;28,9949;0,20175962;0,65;1;18;91;;;-540;;
21436;RED;07/02/2017 10:44:43;07/02/2017 12:26:49;18,2;6;102,0985167;0,178259201;3,033333333;1;24;88;;;-540;;
27402;RED;07/02/2017 12:27:02;07/02/2017 12:34:43;1,61;3;7,6776;0,209700948;0,536666667;1;27;86,5;;;-540;;
98022;RED;07/02/2017 12:38:15;07/02/2017 12:57:13;4,95;6;18,9627;0,261038776;0,825;1;33;83,5;;;-540;;
56132;RED;07/02/2017 15:21:39;07/02/2017 15:30:30;1,82;2;8,852883333;0,205582739;0,91;1;35;82,5;;;-540;;
60138;RED;07/02/2017 16:25:27;07/02/2017 16:39:46;4;4;14,3317;0,279101572;1;1;39;80,5;;;-540;;
98487;RED;07/02/2017 16:40:44;07/02/2017 17:03:04;6,29;8;22,32185;0,28178668;0,78625;1;47;76,5;;;-540;;
35985;RED;07/02/2017 17:06:43;07/02/2017 18:03:35;10,19;5;56,87348333;0,179169613;2,038;1;52;74;;;-540;;
20473;RED;08/02/2017 13:38:21;08/02/2017 13:49:43;2,22;2;11,36608333;0,195317942;1,11;1;54;73;;;-540;;
63374;RED;08/02/2017 16:00:25;08/02/2017 16:13:51;2,46;1;13,4365;0,183083392;2,46;1;55;72,5;;;-540;;
90474;RED;08/02/2017 17:36:43;08/02/2017 18:22:17;8,74;15;45,5619;0,191826943;0,582666667;1;70;65;;;-540;;
81730;RED;08/02/2017 18:32:59;08/02/2017 18:56:11;4,84;9;23,20645;0,208562706;0,537777778;1;79;60,5;;;-540;;
86771;RED;08/02/2017 19:59:42;08/02/2017 20:06:45;1,41;2;7,0494;0,200017023;0,705;1;81;59,5;;;-540;;
98155;RED;08/02/2017 20:09:28;08/02/2017 20:20:44;2,22;5;11,26221667;0,197119276;0,444;1;86;57;;;-540;;
12417;RED;09/02/2017 07:27:40;09/02/2017 07:47:08;4,03;7;19,4734;0,206948966;0,575714286;1;93;53,5;;;-540;;
23678;RED;09/02/2017 08:33:46;09/02/2017 08:58:10;6,31;9;24,39298333;0,258680946;0,701111111;1;102;49;;;-540;;
81151;RED;09/02/2017 09:15:38;09/02/2017 09:29:13;3,39;6;13,57451667;0,249732649;0,565;1;108;46;;;-540;;
99525;RED;09/02/2017 09:29:19;09/02/2017 09:45:40;3,02;2;16,33855;0,184838924;1,51;1;110;45;;;-540;;
57778;RED;09/02/2017 12:23:05;09/02/2017 12:36:31;2,62;4;13,428;0,195114686;0,655;1;114;43;;;-540;;
39143;RED;09/02/2017 12:38:34;09/02/2017 13:04:48;5,24;10;26,22588333;0,199802612;0,524;1;124;38;;;-540;;
66977;RED;09/02/2017 14:10:57;09/02/2017 14:15:43;1,01;1;4,766;0,211917751;1,01;1;125;37,5;;;-540;;
92256;RED;09/02/2017 14:29:41;09/02/2017 14:38:05;2,08;1;8,406033333;0,247441322;2,08;1;126;37;;;-540;;
1332;RED;09/02/2017 17:15:21;09/02/2017 17:36:43;4,31;5;21,3566;0,20181115;0,862;1;131;34,5;;;-540;;
97489;RED;09/02/2017 20:12:22;09/02/2017 21:06:35;11,75;7;54,2142;0,216732885;1,678571429;1;138;31;;;-540;;
89791;RED;09/02/2017 21:08:07;09/02/2017 21:24:40;3,43;6;16,54856667;0,207268706;0,571666667;1;144;28;;;-540;;
47109;RED;09/02/2017 21:24:48;09/02/2017 21:56:17;8,86;10;31,48343333;0,281417846;0,886;1;154;23;;;-540;;
51400;RED;10/02/2017 13:43:28;10/02/2017 13:49:38;1,21;1;6,17585;0,195924448;1,21;1;155;22,5;;;-540;;
65230;RED;10/02/2017 14:00:06;10/02/2017 14:19:58;4,03;9;19,87638333;0,202753184;0,447777778;1;0;100;;;-540;;
93877;RED;11/02/2017 01:01:23;11/02/2017 01:12:29;2,87;3;11,10505;0,25844098;0,956666667;1;3;98,5;;;-540;;
23404;RED;11/02/2017 01:22:46;11/02/2017 01:42:16;4,03;9;19,49498333;0,206719848;0,447777778;1;12;94;;;-540;;
13529;RED;11/02/2017 09:15:36;11/02/2017 09:43:32;5,65;9;27,93195;0,20227732;0,627777778;1;21;89,5;;;-540;;
90725;RED;11/02/2017 10:03:19;11/02/2017 10:18:14;3,03;6;14,91061667;0,203210911;0,505;1;27;86,5;;;-540;;
37899;RED;11/02/2017 10:40:06;11/02/2017 11:09:24;6,85;4;29,31421667;0,233675014;1,7125;1;31;84,5;;;-540;;
69205;RED;11/02/2017 11:13:25;11/02/2017 11:24:07;2,09;2;10,69383333;0,195439739;1,045;1;33;83,5;;;-540;;
79098;RED;11/02/2017 11:29:38;11/02/2017 11:40:21;2,22;5;10,7072;0,207337119;0,444;1;38;81;;;-540;;
83735;RED;11/02/2017 11:58:21;11/02/2017 12:17:40;4,95;9;19,31573333;0,256267775;0,55;1;47;76,5;;;-540;;
32401;RED;11/02/2017 13:59:50;11/02/2017 14:14:05;3,65;3;14,25705;0,256013691;1,216666667;1;50;75;;;-540;;
43231;RED;11/02/2017 14:19:56;11/02/2017 14:35:20;3,91;3;15,40051667;0,253887586;1,303333333;1;53;73,5;;;-540;;
26822;RED;11/02/2017 14:42:06;11/02/2017 15:03:27;5,47;6;21,33588333;0,256375605;0,911666667;1;59;70,5;;;-540;;
37502;RED;11/02/2017 15:40:16;11/02/2017 15:49:58;2,02;3;9,695266667;0,208349091;0,673333333;1;62;69;;;-540;;
54205;RED;11/02/2017 17:49:47;11/02/2017 18:14:22;6,39;6;24,59158333;0,259845001;1,065;1;68;66;;;-540;;
76720;RED;11/02/2017 18:45:05;11/02/2017 19:17:17;6,37;8;32,1918;0,197876478;0,79625;1;76;62;;;-540;;
1879;RED;11/02/2017 23:17:42;11/02/2017 23:26:10;1,82;3;8,472833333;0,214804178;0,606666667;1;79;60,5;;;-540;;
95370;RED;12/02/2017 15:56:27;12/02/2017 16:49:04;10,69;23;52,63213333;0,203107861;0,464782609;1;102;49;;;-540;;
21091;RED;12/02/2017 18:14:29;12/02/2017 18:26:57;2,42;4;12,46378333;0,194162554;0,605;1;106;47;;;-540;;
76138;RED;12/02/2017 19:18:06;12/02/2017 19:31:27;2,62;3;13,34511667;0,196326496;0,873333333;1;109;45,5;;;-540;;
79437;RED;13/02/2017 06:36:56;13/02/2017 06:56:05;3,75;7;19,15681667;0,195752774;0,535714286;1;116;42;;;-540;;
46772;RED;13/02/2017 06:56:44;13/02/2017 07:00:19;0,81;1;3,584233333;0,225989751;0,81;1;117;41,5;;;-540;;
1112;RED;13/02/2017 07:28:57;13/02/2017 07:36:57;1,53;2;8,00285;0,191181891;0,765;1;119;40,5;;;-540;;
63694;RED;13/02/2017 07:41:46;13/02/2017 08:01:58;4,03;5;20,1987;0,199517791;0,806;1;124;38;;;-540;;
32725;RED;13/02/2017 13:25:37;13/02/2017 13:34:15;1,82;1;8,621016667;0,211111992;1,82;1;125;37,5;;;-540;;
78086;RED;13/02/2017 14:46:35;13/02/2017 14:56:26;2,02;3;9,861;0,204847379;0,673333333;1;128;36;;;-540;;
89073;RED;13/02/2017 16:45:41;13/02/2017 16:57:52;2,42;5;12,18766667;0,198561387;0,484;1;133;33,5;;;-540;;
98558;RED;13/02/2017 17:21:17;13/02/2017 17:39:21;3,63;6;18,0619;0,200975534;0,605;1;139;30,5;;;-540;;
71283;RED;13/02/2017 17:39:54;13/02/2017 17:56:05;3,23;5;16,18835;0,199526202;0,646;1;144;28;;;-540;;
28285;RED;13/02/2017 17:57:15;13/02/2017 18:11:09;3,65;4;13,90116667;0,26256789;0,9125;1;148;26;;;-540;;
45987;RED;13/02/2017 18:11:39;13/02/2017 18:20:49;1,82;3;9,16995;0,198474365;0,606666667;1;151;24,5;;;-540;;
90322;RED;13/02/2017 19:19:22;13/02/2017 19:45:57;6,17;7;26,58691667;0,232069031;0,881428571;1;158;21;;;-540;;
14084;RED;13/02/2017 23:23:36;13/02/2017 23:58:40;9,37;19;35,06361667;0,267228566;0,493157895;1;0;100;;;-540;;
2054;RED;14/02/2017 09:00:44;14/02/2017 09:09:07;2,34;2;8,379416667;0,279255716;1,17;1;2;99;;;-540;;
29965;RED;14/02/2017 09:13:24;14/02/2017 09:41:42;5,65;9;28,29193333;0,199703567;0,627777778;1;11;94,5;;;-540;;
84780;RED;14/02/2017 09:49:53;14/02/2017 12:09:48;26,13;66;139,9208;0,186748503;0,395909091;1;77;61,5;;;-540;;
86393;RED;14/02/2017 12:09:49;14/02/2017 13:04:48;11,7;10;54,97576667;0,212821043;1,17;1;87;56,5;;;-540;;
3737;RED;14/02/2017 13:20:10;14/02/2017 13:38:01;3,63;7;17,84541667;0,203413575;0,518571429;1;94;53;;;-540;;
92795;RED;14/02/2017 13:42:52;14/02/2017 14:03:25;4,03;6;20,55018333;0,196105306;0,671666667;1;100;50;;;-540;;
19107;RED;14/02/2017 14:05:26;14/02/2017 14:19:52;2,82;6;14,43438333;0,19536685;0,47;1;106;47;;;-540;;
42060;RED;14/02/2017 14:23:13;14/02/2017 14:31:21;1,61;4;8,130016667;0,198031574;0,4025;1;110;45;;;-540;;
98233;RED;14/02/2017 14:37:58;14/02/2017 14:53:46;4,17;6;15,79836667;0,263951337;0,695;1;116;42;;;-540;;
61073;RED;14/02/2017 15:48:42;14/02/2017 16:02:53;2,82;4;14,1815;0,198850615;0,705;1;120;40;;;-540;;
8569;RED;14/02/2017 16:18:42;14/02/2017 16:49:38;8,08;11;30,92265;0,26129714;0,734545455;1;131;34,5;;;-540;;
70624;RED;15/02/2017 05:27:43;15/02/2017 05:40:35;2,62;7;12,8785;0,203439842;0,374285714;1;138;31;;;-540;;
36788;RED;15/02/2017 06:11:49;15/02/2017 06:23:52;2,42;7;12,04681667;0,200882944;0,345714286;1;145;27,5;;;-540;;
92811;RED;15/02/2017 08:15:41;15/02/2017 08:25:53;2,02;3;10,20088333;0,198022067;0,673333333;1;148;26;;;-540;;
52004;RED;15/02/2017 11:53:16;15/02/2017 12:08:46;4,57;6;15,49498333;0,294934167;0,761666667;1;154;23;;;-540;;
74948;RED;15/02/2017 15:31:39;15/02/2017 15:47:12;3,23;3;15,54436667;0,207792319;1,076666667;1;157;21,5;;;-540;;
94934;RED;15/02/2017 16:00:07;15/02/2017 16:20:24;4,03;9;20,27618333;0,198755354;0,447777778;1;0;100;;;-540;;
14705;RED;16/02/2017 10:46:13;16/02/2017 11:19:30;8,66;12;33,27878333;0,26022586;0,721666667;1;12;94;;;-540;;
46418;RED;16/02/2017 12:20:05;16/02/2017 12:37:20;4,86;6;17,258;0,281608529;0,81;1;18;91;;;-540;;
82398;RED;16/02/2017 14:04:35;16/02/2017 14:10:57;1,21;1;6,379033333;0,189683912;1,21;1;19;90,5;;;-540;;
54780;RED;16/02/2017 14:24:24;16/02/2017 14:36:06;2,09;5;11,69813333;0,178660983;0,418;1;24;88;;;-540;;
98488;RED;16/02/2017 14:59:28;16/02/2017 15:14:42;2,94;4;15,23505;0,192976065;0,735;1;28;86;;;-540;;
5729;RED;16/02/2017 16:55:37;16/02/2017 17:07:57;2,62;4;12,34801667;0,212179824;0,655;1;32;84;;;-540;;
519;RED;16/02/2017 17:08:20;16/02/2017 17:18:56;2,22;4;10,58963333;0,209638987;0,555;1;36;82;;;-540;;
63970;RED;16/02/2017 17:20:44;16/02/2017 17:42:23;4,44;8;21,65;0,205080831;0,555;1;44;78;;;-540;;
19538;RED;16/02/2017 17:42:59;16/02/2017 17:58:02;3,03;4;15,05138333;0,2013104;0,7575;1;48;76;;;-540;;
